age,monthly_income,employment_status,years_of_employment,credit_score,existing_loan_amount,loan_amount_requested,loan_tenure_months,purpose_of_loan,approved,decision
23.18834406081781,12258.155223505419,Student,0.9432118080682202,612.4492941381237,1148.1367297079696,30645.388058763547,24,Education,0,Rejected
29.60032508320402,85643.68561168428,Salaried,3.5468898048963666,640.0110103732884,16944.702567541244,471040.2708642635,48,Education,1,Approved
38.795874985717475,85318.95756249441,Salaried,12.436691754661013,790.1944055498773,18218.079569044145,1023827.490749933,60,Personal,1,Approved
33.46572072661378,63172.01212779913,Salaried,2.081086337989711,627.8444012580475,4542.24526943335,221102.04244729696,72,Business,1,Approved
22.621960627977153,16281.86760421189,Student,3.2308952085539806,638.8754595451081,9334.531822697614,73268.40421895351,48,Personal,0,Rejected
48.75489802478296,104264.28004310612,Salaried,6.381882861959911,760.4801871930998,7239.926511483168,364924.98015087144,36,Education,1,Approved
43.04492805244167,47010.536130013425,Salaried,8.663038225025316,729.8868919198964,6483.507737337385,564126.4335601612,48,Home,1,Approved
41.021784351540596,35977.299686392405,Salaried,8.728234207898137,796.1970899527555,12289.627328841598,197875.14827515822,36,Home,1,Approved
25.254475963999802,13820.358993709438,Student,0.0,517.7382198069256,3088.161617618386,48371.256477983035,48,Other,0,Rejected
41.169519884915104,59331.438854121974,Self-Employed,2.020548766070359,675.4483328881927,6772.1225845064155,326322.91369767085,48,Home,1,Approved
26.772565180199702,14320.083762566464,Unemployed,0.8448993622058736,551.543351165233,3363.3759238297653,128880.75386309819,84,Education,0,Rejected
33.81120502611847,62911.05050791569,Salaried,8.33993980262462,720.8259216140158,10341.46281374018,346010.77779353625,24,Vehicle,1,Approved
30.65004628992556,63571.591563000664,Salaried,9.820085170232954,714.0105577344369,6606.644801051679,222500.5704705023,72,Vehicle,1,Approved
28.67634799437682,8822.158829102089,Unemployed,0.3807019881225719,515.9262731090026,1935.2819240322729,105865.90594922507,36,Home,0,Rejected
24.270103104921464,62785.43136729868,Self-Employed,3.133330745164162,669.4016734001981,30167.05573354006,219749.00978554538,24,Other,1,Approved
42.05914156814813,118050.26218442284,Salaried,6.517998768329465,755.3253644647166,17447.984410347228,413175.91764547996,48,Education,1,Approved
45.12025962220639,59247.41218607214,Salaried,2.012179363942656,740.1696835880381,18992.456081473934,148118.53046518035,48,Business,1,Approved
28.091943358369075,31014.921095842907,Unemployed,0.0,620.0280148512211,4198.500552325668,108552.22383545018,60,Education,0,Rejected
36.10857220414702,66680.3038023223,Salaried,11.321823661051814,842.8281735512011,7427.751226742627,300061.3671104504,36,Personal,1,Approved
47.13985089878687,10000.0,Self-Employed,1.9114379809291275,677.7921203611816,6026.644864607186,90000.0,36,Education,0,Rejected
32.86234509257335,45833.22553699197,Salaried,8.466213102266568,733.1952110521908,13498.839146830156,206249.51491646387,60,Vehicle,1,Approved
43.26592111392898,87925.08770614344,Salaried,9.067245339454544,724.9172832351178,33231.7776748182,219812.7192653586,60,Education,1,Approved
19.275701245959183,18741.589997836938,Student,0.9474225982319854,472.8618193332485,2992.3733384336083,84337.15499026622,48,Education,0,Rejected
54.914390224730546,120291.22712317227,Self-Employed,4.372858648494097,730.4442588713287,8309.646422801077,1082621.0441085505,36,Other,1,Approved
33.307224999153135,92642.51506431692,Salaried,7.642299455728784,696.1592452610554,7855.377473564378,231606.2876607923,36,Personal,1,Approved
46.839966605460255,61668.48564823745,Salaried,4.511016584186908,644.6638594467981,6047.6800674456645,431679.39953766216,36,Personal,1,Approved
45.64624064215027,6872.164564775729,Unemployed,2.6904452890225583,560.1532088269572,213.0170550458119,30924.740541490777,60,Home,0,Rejected
44.064061885474416,52021.208622732316,Salaried,13.321418907780398,734.0662358159416,7291.914254914047,234095.43880229542,48,Education,1,Approved
33.48954837433837,65850.90591959831,Salaried,2.260537931061309,642.3890042953542,4180.141206220935,592658.1532763848,24,Personal,0,Rejected
26.163800162079546,12645.497010222523,Unemployed,1.8213004952262497,552.9553546427388,1458.6061241361563,31613.742525556307,48,Education,0,Rejected
31.528476378829893,66812.06471966897,Salaried,2.237710655546759,727.5375160709647,6362.119758311622,601308.5824770207,48,Personal,1,Approved
35.507643275331624,22556.912878055053,Unemployed,2.7857627221924295,537.1329310262305,7249.735611989018,78949.19507319268,48,Home,0,Rejected
25.215805403554548,23473.14315476104,Unemployed,1.4339780312492436,613.9402869189793,3713.1558685844357,129102.28735118572,36,Personal,0,Rejected
50.648628222120585,20918.265775568336,Unemployed,2.480735978071534,595.6605204694544,3995.5916162400526,188264.39198011503,60,Personal,0,Rejected
26.07836801416103,111078.22086436706,Salaried,12.2757211296558,727.597995100987,6254.075733012846,277695.55216091766,84,Education,0,Rejected
41.22395245013713,66192.66226055904,Salaried,2.6572603275348747,656.0309097503462,10360.941169725169,364059.6424330747,36,Business,1,Approved
42.06496611052659,61941.80874534246,Self-Employed,9.268319918074106,711.3805278691542,14096.174332536682,278738.1393540411,60,Business,1,Approved
20.895897511808936,21199.787439689346,Student,0.43828210129664935,579.1011457171547,1895.3584017176333,190798.0869572041,12,Personal,0,Rejected
58.65561742714341,102158.56717338267,Salaried,7.673111508190676,694.5328117788187,28053.543485866805,561872.1194536047,60,Education,1,Approved
39.0159948513207,81075.20561309483,Salaried,4.205278256060681,707.0184685986114,11193.281870837336,364838.42525892676,36,Other,1,Approved
36.18362169076779,77166.7120959345,Salaried,4.794277894852403,783.4439350275326,11803.835483459869,540166.9846715415,72,Education,1,Approved
32.24736842098691,94579.96468998758,Salaried,7.087930922287935,750.0516563236815,50129.392130956796,425609.8411049441,60,Home,1,Approved
35.66314070431275,109933.46235814277,Salaried,9.980722753716206,799.2410277697362,17655.12935494426,604634.0429697853,36,Other,1,Approved
43.76012161224905,43484.3700500929,Salaried,2.7920130397714207,734.4895879316216,7753.632851549081,239164.03527551092,48,Personal,1,Approved
32.79599849581858,98741.04143292905,Salaried,5.339101260539418,686.5186588785344,17630.994234264308,345593.6450152517,36,Vehicle,1,Approved
45.20288004555885,92837.1322889619,Salaried,8.779568198280232,730.547090614916,44534.76245353838,324929.96301136666,84,Personal,1,Approved
46.22988191077335,19433.891632855997,Unemployed,1.0290999863293222,523.7170869258166,1652.6562959704374,136037.241429992,12,Personal,0,Rejected
39.33948820871678,22457.321713807505,Unemployed,4.252559337571647,550.461004574218,4705.536418024265,269487.8605656901,36,Home,0,Rejected
22.337302932216343,17643.766900773742,Student,0.5581341018234439,531.3894903997733,7555.273385885258,61753.1841527081,60,Education,0,Rejected
25.409715899385983,39536.19285705616,Student,0.0,540.1387147546761,9621.68653372951,276753.3499993931,24,Vehicle,0,Rejected
38.141967130584966,58461.61104773148,Salaried,7.32733250980053,674.4965481095869,6179.002826419254,263077.24971479166,24,Business,1,Approved
32.78416113332869,70544.13866472815,Salaried,11.073727351803099,820.7805163637129,9610.421478690278,317448.62399127666,36,Vehicle,1,Approved
38.57633069069578,96911.22622026458,Salaried,4.169044882080254,759.9175153062553,13520.796066497423,533011.7442114552,72,Business,1,Approved
48.335817228738705,82027.28612547916,Salaried,6.788522265459364,770.3360764416691,5920.056789846918,369122.78756465623,36,Business,1,Approved
48.04031957031576,81946.93890318832,Salaried,8.584574337363122,727.1755624541561,23599.645500004495,573628.5723223182,72,Home,1,Approved
41.57917344341516,77287.7834521001,Salaried,3.8704389182465233,644.1602174345085,12357.059499524403,541014.4841647007,36,Other,1,Approved
29.915862937460606,26572.1747481523,Student,0.8036832196327901,626.2230078870372,23362.210991118012,186005.22323706612,72,Home,0,Rejected
45.39410949552134,83934.17496474979,Self-Employed,7.07827049456089,677.402537985877,25108.983882741053,209835.43741187447,84,Home,1,Approved
43.01146682438225,82873.33059165817,Self-Employed,4.250433665334958,769.550341720573,4580.962836602273,455803.31825411995,48,Home,1,Approved
23.716570508906152,48036.26888637653,Salaried,11.01142789909995,780.789911534696,16768.397632008786,216163.20998869438,24,Other,1,Approved
35.81094166964219,90887.36704194601,Salaried,2.2223568539794663,686.1747553508103,19557.76207364631,227218.41760486504,36,Home,1,Approved
42.67045547583653,5493.668259092257,Unemployed,2.3632857186262495,519.5981338654585,929.3836683997208,19227.8389068229,84,Business,0,Rejected
21.31943900672896,28031.62754847593,Unemployed,0.17373087499939677,552.1688198961256,3984.5038070619576,126142.32396814169,84,Business,0,Rejected
29.834112667999527,43465.78348300744,Salaried,6.051638920514468,715.9470591253286,16931.002450428365,239061.80915654093,36,Home,1,Approved
57.860599420988194,63937.22994149337,Salaried,2.1958900634602,697.6856776616296,17916.895115420266,223780.3047952268,72,Education,1,Approved
44.28856000527347,57870.61860796922,Salaried,1.2964964467025215,672.7369106661725,8705.178918551333,318288.40234383073,60,Personal,1,Approved
30.95764190596429,62129.425114141995,Salaried,9.898370088987933,753.4455991153238,6595.986152817874,434905.97579899395,48,Business,1,Approved
28.75669589642429,65552.59548646344,Salaried,7.519724515979998,644.3090339757398,13355.574296026134,360539.2751755489,60,Business,1,Approved
42.79166606697902,72830.86839795877,Self-Employed,4.706470491571349,663.3769350479206,9523.611318972758,509816.0787857114,60,Personal,1,Approved
23.65971033233882,84087.97337883247,Salaried,9.096237489379373,777.4236584072773,8872.707601071186,294307.90682591364,60,Education,1,Approved
41.420806579452446,18452.129408822075,Unemployed,1.3902537883038466,561.8465952204858,1187.6150612790825,83034.58233969934,24,Education,0,Rejected
28.945676614011617,15738.710727247744,Student,1.667346678461883,659.3647838768372,3901.1892722307657,55085.487545367105,48,Business,0,Rejected
34.5377072745045,53549.44911297286,Self-Employed,0.0,620.5245295419907,2461.477198805558,187423.071895405,48,Education,1,Approved
27.52676755727991,15463.92244398102,Student,1.8884554729158498,597.2782316105696,1183.3573673656774,54123.72855393357,60,Personal,0,Rejected
34.88617577003246,40654.63493153091,Salaried,15.454814327896708,824.2541195109168,4833.783692147625,223600.49212342003,60,Personal,1,Approved
33.23232083455249,22466.77703514699,Unemployed,1.2338279773544776,503.2969081324813,7876.564521698697,78633.71962301448,48,Other,0,Rejected
32.4699882619624,74867.81961473364,Self-Employed,10.789046277492908,731.039532838976,28196.86042472413,262037.36865156775,60,Education,1,Approved
24.877716861163744,28380.636585445358,Student,0.0,631.1043044024536,2736.9412427791594,99332.22804905876,48,Home,0,Rejected
32.280097123885994,24199.460586631,Unemployed,2.0763242146520904,612.4691253308691,2328.411699289558,60498.6514665775,72,Home,0,Rejected
34.894717908191176,98153.65362224754,Self-Employed,7.727499234055751,615.2941108415762,16287.010908561373,245384.13405561884,48,Home,1,Approved
39.71894771984506,59399.21366654872,Salaried,3.2692524953682462,653.2166104533144,10149.468017837444,267296.46149946924,48,Personal,1,Approved
20.196911315438953,10461.94078957958,Unemployed,0.3727179728684792,563.405153850545,1380.3428942730989,57540.674342687686,48,Home,0,Rejected
31.908993579668252,76651.18115298108,Salaried,3.830046345565402,688.9297249369766,4036.1827597028005,344930.3151884149,60,Personal,1,Approved
46.0475399376487,64862.71090373978,Self-Employed,9.948244080379286,676.978761118511,24755.281648793632,778352.5308448774,48,Personal,1,Approved
25.82785610241966,18668.13486521699,Unemployed,1.3561144279002153,570.1853766898092,3250.5402120654535,224017.6183826039,24,Personal,0,Rejected
31.673696782624294,59194.58356432071,Salaried,6.249884399008113,687.1545397619017,12212.960981428469,532751.2520788864,72,Education,1,Approved
45.05735868852305,63091.39496069563,Salaried,6.17190711561619,738.5490052542237,28559.95838470288,347002.672283826,48,Personal,1,Approved
45.89268633420295,24553.20446767971,Unemployed,0.23062786630946885,536.4161847438467,4508.379574100801,85936.21563687897,36,Vehicle,0,Rejected
40.59384838168078,9826.434630791342,Unemployed,1.0071870606903917,544.0456695939922,1618.0156942461429,34392.5212077697,36,Home,0,Rejected
39.236834052900136,71403.01390950734,Salaried,8.683284450926744,757.98793927607,14828.27808419627,392716.5765022904,48,Other,1,Approved
43.67530382457501,16013.873474694155,Self-Employed,9.060157451147665,689.1397207463066,1620.8742891251154,144124.8612722474,24,Education,1,Approved
44.62834760184969,82043.46863017681,Salaried,7.616179990817014,635.8719383769101,3605.7079013376406,287152.1402056188,36,Education,1,Approved
35.999059098395364,60699.523485089034,Self-Employed,12.848435053915292,779.3391716455515,37186.35554365842,424896.66439562326,24,Vehicle,1,Approved
56.64702959118452,21284.170569830356,Unemployed,0.3576451177277331,600.2646229626786,4482.611399224881,117062.93813406696,36,Vehicle,0,Rejected
30.369022935208015,20008.966351613333,Unemployed,3.431790034923414,600.1557421281892,4952.2028853162155,70031.38223064666,60,Personal,0,Rejected
18.0,28784.011724758424,Student,3.416082946124935,559.9074193037584,2775.8834226617455,71960.02931189605,72,Vehicle,0,Rejected
22.058415062093285,15769.060661829575,Student,0.0,648.3633583521599,8244.407684472138,86729.83364006266,36,Home,0,Rejected
42.644643498692616,102240.16050480524,Salaried,8.201173749764719,839.9264517025667,16458.941137237358,715681.1235336367,24,Vehicle,1,Approved
44.74875430414235,68337.04552003402,Self-Employed,0.0,640.4757807815648,17747.19365672663,375853.75036018714,24,Personal,1,Approved
19.690780633942584,23186.857534281888,Student,0.12100129246358882,552.3794141152168,1952.242712825754,81154.00136998661,36,Education,0,Rejected
32.49588374014193,21057.321373374558,Unemployed,0.0,594.4352132423292,2896.7251981576965,252687.8564804947,24,Education,1,Approved
64.62229293490265,108016.40368243278,Self-Employed,5.689856516935792,719.0880429182171,34182.458251853626,486073.8165709475,24,Home,1,Approved
32.161053506279416,27806.33046139653,Student,6.46460257407308,668.4716901222282,8166.75168521009,97322.15661488785,72,Home,1,Approved
22.939730205369543,30689.319212121416,Student,2.5835441029876067,550.7829435783133,9148.696549799868,107412.61724242495,48,Business,0,Rejected
30.216104034351872,70151.69205226061,Salaried,0.0,702.1668447946155,10994.098617962294,245530.92218291212,36,Education,1,Approved
32.87923181931242,18219.625743096247,Unemployed,0.0,507.8210400784112,10271.756149319071,100207.94158702936,24,Vehicle,0,Rejected
39.414656791942775,64775.154826671525,Salaried,4.89397321393554,747.0476064011943,38320.59321095771,226713.04189335034,24,Personal,1,Approved
42.95175807602059,92011.29889067364,Self-Employed,13.734951185669441,757.0177849281403,7500.219692021799,644079.0922347155,60,Business,1,Approved
